Subject,System,ticket_id
"SLR 7.0, 1400 SDL: 2 way CA vs 3 way CA",,68eeca25-c9d5-4b55-ad50-fd1a7354334c
Degradation in DL Wideband CQI in SLR 6.0 P1,,69a3eca0-9837-45be-a761-40a1fca968a9
CGW testing 5.3.0.0 - SNMP source IP address using Physical IP instead of VIP.,CGW,061b2968-3fdc-41a3-806d-23518970aed5
Investigation into causes of CSFB + PSHO failures,Distributed Unit,f1424525-2786-49b3-89a8-8b20fdab96db
SLR6.0 Inter-frequency handover configured (A5 event) without activating measurement gaps,Distributed Unit,11cd6c4d-1bed-4f00-945a-998816c9faba
DHOST functionality for CNAME,Gateway General Packet Radio Service,778d8975-ab21-466f-896a-d2ab0051e4c4
RSSI RAMP/Step Up issue on L800 Band,RU,b2a5c32e-1cd0-4169-b87b-a5156331473f
SGSN initiated PDP deactivations more than Nokia SGSN,C-MME/SGSN,afb09ba4-94cf-4f8a-bb71-297cc835a8bf
SCTP fluctuations for X2 Setup- configuration mismatch,,3639cf66-af5f-4ae0-9c75-18f0fcc4b9bf
"BM0UAG11 - csv files not populated,",Unified Access Gateway,d76c7e57-a31f-413f-a4fd-bf3c98df17e2
RAN DCR increased after 2.5.0.1 SGSN upgrade,C-MME/SGSN,b859b3eb-b2dc-40cc-87d3-e685e64f3581
Capped DL Througput very close to the site with low traffic,,b6cede11-6357-45b4-9e0b-749148cf3d3d
HH0CGW03 Bay 8 Failed Drive,CGW,b939d1ed-d5e4-46cc-94b0-502773c78baa
4G to 3G Traffic Offload Issue,,2de9dbdc-976f-4797-96a3-5fe403f28da6
SCell_Deactivation_TO(Count) counters not being pegged while performing Inter-eNB HO,Distributed Unit,5db9a4c1-5bac-4566-823b-501c91855ace
Tracking area code mismatch being flagged on MME following upgrade from SLR 6.0 P1 -> SLR 7.0,,2393ee51-ff4a-474f-97f7-86797d657f8e
SIP BYE is not following SIP timer values,SBC ,a1bbaa97-dc36-4637-a75b-bf24ba4f038d
HTDLSM01 - RAID Fail alarm,Operation System Support,6d26ce9a-35ec-48dd-9bbc-5271bd41efb0
"eNB SLR7.0.0 FOA - IRAT, RatoutFailUtran_CpCcfail and RatoutFailUtran_S1apSig Fail degradation",Distributed Unit,877e4f71-1b4e-4887-976e-00cd6f5632d0
3UK_LTE_BNT095_site fluctuation issue.,Distributed Unit,e2561e3a-40f3-43b1-90c9-8ad6257f6cc7
RAID/Battery failed on Manchester 2,Operation System Support,3b4591b3-668f-4f16-bd59-b03ccda0cdb6
Large Scale LSM Hemel5 not sending clear traps to AssureNow,Operation System Support,89992c5a-2930-43c9-bf67-4324030d41ad
Degradation in X2 HO In Success following 3IRL FNI cluster upgrade from SLR6.0 P1 -> SLR 7.0,,bd9e539a-74f8-416a-bd13-90af9459eadc
3UK_ SLR 6.0 _Counter Mismatch between LTE HO_In Families,,53b48134-eddb-4203-915f-51210efd6d3e
MR0SAE01 - RAID CONTROLLER Alarm,Gateway General Packet Radio Service,8da175bb-82e7-44a3-82c2-ce539702663c
RAID/etc failed on HH04 Master server,Operation System Support,e97236cd-ebfd-4581-8a67-27b3ac7ec266
VoLTE paging SR increased after system function 74 set to ON and back to OFF,C-MME/SGSN,8d51c3d3-4a4d-411e-82f5-516cc3f9107d
eNB SLR7.0.0 Timing Advance change on UAMA sites,,c8c040f0-b3d0-4aac-afa0-20b26195d16c
IMS SOS CDRs with invalid User Session ID content,CGW,a4d08dd1-a34b-46f7-8a76-f74fa750bdd3
SMSC block restarts,C-MME/SGSN,396b99f0-29fa-45ff-b945-77bbc55658a9
Unable to see CDR on bm0cgw06,C-MME/SGSN,dda46e0f-7ef2-4108-a592-e5c75b197b90
KD0156 RRC fails,Distributed Unit,d1eed0bd-f66a-43fd-95a7-7a8b0cfdefb8
Peak CPU load increase to 75% on PMMA blades at midnight,C-MME/SGSN,08ce5844-3e4f-4cbd-9144-00875df29533
PMRA-2 and PMRA-3 CPU load graph,C-MME/SGSN,686df48d-2639-4cb1-bfa9-b7a7fa45317b
AssureNow not receiving alarms,Operation System Support,61a09ec5-55fa-445d-ae88-8add169dc3cd
Hard Disk replacement in MR0LSM1M,Operation System Support,4f9e4883-862b-40ed-b4f0-04ae45249d1b
3UK_SLR7.0_IND MME Communication alarm_All 3 S1 links are flcutuating after every 25 hours on site.,,4f1b3485-3c5f-4740-a3be-b7d46ceea380
RRE Attempts (HO Fail) Vs Handover Cancellation,,15bb6b93-cac1-4413-84a0-8eb457f56dba
Critical Alerts for EVA in MRCGW02 - Controller operation was terminated due to an unrecoverable event,CGW,99f99608-1dea-4835-82d7-75855fa99110
CONNECT_BOARD TYPE/CONNECT_BOARD_TYPE_ADD IMP/ECP mismatch during LUA eNB grow at SLR7.0.0_P1 SW,Distributed Unit,bceed4b0-7221-45d3-9efc-e32d848f4d45
SLR7.0_P1 :: IND MME COMMUNICATION ALARM on MME-1 & MME-2 after SW upgrade,Distributed Unit,b966b8e7-e94e-439a-9fd8-a1facaf4025b
Birmingham03(BM0LSM3M) RAID/Etc has Failed,Operation System Support,43c78c30-7ea0-45e4-b41d-63d98b4c585d
BM0SAE05 OAT: 12006 Protocol status (TL1=DOWN) when LEMA0 reset with reset button,Gateway General Packet Radio Service,0f467157-12ff-460b-aaf2-5ddc8c55242b
RTRV-MS-INF command shows OTHER JOB RUNNING,C-MME/SGSN,a820aa56-2aca-4b67-beb9-005eea6eb7ef
BM0IMS02 SCN22 Fault - during 2.4.0.1 s/w upgrade,Call Session Control Function,9e26f63d-6b54-4de4-a2b0-4fb0b6f1a125
eNB SLR7.0.0_P1 FOA - UL VoLTE HARQ Fail Rate,,e4134d51-6cdb-4ef5-848c-89a8fc9bab7f
MRO Counters (PingpongHandover&PingpongHandoverVoice) doesn't peg properly for LUA1,Distributed Unit,3c8f6dfe-3591-4efc-ae6c-9946a72d51f5
ASR in setup phase.,Unified Access Gateway,fd06f089-16f5-43ae-a9d5-bf4f153ec8e7
Feature LTE-ME3318,,a856cb2c-664c-4b50-bc65-1c945ae0f581
RAID/Battery failed in MR02M LSMR,Operation System Support,cdc0ac7c-1d9c-4f79-8251-e81023fe1c85
3UK_SLR 7.0_P0_RRH digital input low gain in all L800 cells,Distributed Unit,dc7a780c-7901-4692-a80a-d7a51a46079b
Several commands timing out,C-MME/SGSN,cec07ee8-85a7-427e-93c8-28e723550816
SAE GW - Assignment of DNS Addresses via   RADIUS (how?),Gateway General Packet Radio Service,cc044c5b-30e0-4104-98cc-fee4e3e32f32
HTPLSM1M -> ENB11 is offline and doing cyclic reboot,Distributed Unit,1732f38f-84a1-465b-8cfd-d53e1aab4fca
3UK_LTE_eNB_SHF075_BHM052_Loading error due to software download fail,Distributed Unit,69e94825-52c6-4a9a-bb48-abca304d97d5
3UK_LTE_BNT095_Availability issue after Six Sector Implementation due to High Temperature,Distributed Unit,0a554fc6-b143-43b5-821c-a6ae14b49afa
perfMonAgent warm when CE card is rebooted.,Unified Access Gateway,8bb4db74-4aae-4b89-8590-b08075a385af
4.5.6.2: test the newer version of Kernel i.e. D-SE_RH62_R_2_0_9_0-Patch.run and 6wind Package (D-6W_RH62_R_2_0_5_0-Patch.run) against UAG version 4.5.6.2 in Mavenir R&D/lab,SBC ,a93b4ec7-9b9d-4f0f-8efc-a8a1ab53f9e9
3UK_LTE_eNB_Sites are intermittent with sw status changes notifications,,5cd04f2d-2726-453d-b1cb-8b1389c8c7e3
MVNO issue with CSR,C-MME/SGSN,06c8de55-a170-47c4-8edd-e772c9102376
FOA_UL CoMP - Degradation in Call Drop Rate,,a8f99502-26be-4bef-b6f8-287b691729a3
A1606 NETWORK PROCESSOR OVERLOAD ALARM,Gateway General Packet Radio Service,70a06130-70d9-406e-aff6-f562922b95e2
CSMS Stats issue following VMIG 2.4.0 Upgrade,VMIG,d4995b84-534f-4f5c-bb84-5f7e1f1438ec
user Athena user not able to run command on CLI,Operation System Support,a45a1aca-1b5e-45ee-8ebf-03740fedc515
No backups created in BM0SBC11 since 4.5.22.4 upgrade,SBC ,67920f56-53e0-4333-b623-a920d073eeec
SBC not forwarding 183 towards device received from the Core since 4.5.22.4 upgrade,Unified Access Gateway,4631e47d-99b8-419c-ae80-38f41fc704d0
Restore eNB from System Backup Not Working,Operation System Support,34d3a023-12c3-4709-8f85-de766002e81f
3UK_LTE_eNB_CM xml file_dbupdatedtime time is not available in eNB xml file,Distributed Unit,3edbcafd-2d28-4696-868a-e9b695c3562f
IND MME and MME alarms,Distributed Unit,f6111b70-0d46-4f3d-982d-ea1b4664d918
MME is doing APN conversion without it being configured on the node,C-MME/SGSN,9075d2a6-131a-4443-89e6-9b808364ba4a
"Testbed: SLR8 eNB – with MAX_CALL_COUNT reached in the L800 cell of eNB with PLD changes, RRC Connection does not gets rejected.",Distributed Unit,34065ea6-cf56-4b65-acb8-343e463635f2
HH0CGW04  RAID Array - Bay 4 Failure,CGW,60f2d5ea-6ed4-45db-af2c-86ddd0d79c37
Testbed SLR8.0eNB: After enabling UL64QAM the UL throughput degrades on L1800 & L2100 Cell on LUA1,Distributed Unit,b82ecb83-774e-4050-bb9d-f20ab570d8e3
Feature LTE-ME3318,,a6a42d32-49d9-47d0-99a0-fa11531d5503
Scell Activation & PRB usage reduction on high traffic UAMA eNodeBs following SLR 7.0 upgrade,Distributed Unit,bf9b91d9-fc9e-4fd5-b654-971bee6717ee
Ussues in creating new eNB in HHLSM05,Operation System Support,f7ca7ce1-3c63-4988-bdda-5ec88c6192a3
LSM (legacy) is logging users out after 15-20mins,Operation System Support,97e8659f-08a9-479d-921a-31fc80d9f092
MP Card restarts and CR263 implimentation,Unified Access Gateway,95b23705-71b9-42a0-8f56-c4ba90d53b83
FAN replacement,Gateway General Packet Radio Service,95411d3b-c3e2-4e35-8d89-e3eddb3751ed
Timing Advance issue on eNBs upgraded with SLR8.0 SW,RU,294c1de4-2fd3-4371-83c8-12db52d2a8bb
Reduction in Ping Pong Rate,Distributed Unit,6956c08c-9767-4dd2-8b70-e0f2a6bd7c95
Increase in DL VoLTE HARQ Fail Rate & decrease in,Distributed Unit,7d54c4ee-d29b-41e2-b68e-6ca255cd6409
Intermittent ECP DSP FAIL alarms occurring on some 3IRL eNodeBs,Distributed Unit,f9889c74-cef0-4c52-93af-7ea615e9314e
CGW EVA connection blocked,CGW,70c9d236-9780-4a99-afd4-976b5e4ff387
"3UK_LTE_SLR 7.0_WMS113_Site intermittent with IMP clock fail, IMP DSP_SOC restart",Distributed Unit,53ee8f2c-ee12-40a2-aec0-59c41e19d751
MR0MME01 MEM_OVLD alarm (1605) active on multiple PMSAs,C-MME/SGSN,23658736-7b32-436f-9a83-1d32acecf62c
HH05 MS servers /log growing continuously,Operation System Support,9430e414-88ff-4a85-96a2-5e6654db8712
3UK _ LTE_SLR 8.0 _ X2 HOSR Degradation Since 8th Nov,,14ffaa69-15de-4f7a-9163-80847e815e30
perfMonAgent warm when CE card is rebooted.,Unified Access Gateway,7ee02b51-99c8-4f72-9bc8-3de7aed0daa0
Increase in QoS: SLEEPING CELL DETECTED alarms on 3IRL Network,Distributed Unit,ef7626de-5dca-410a-9420-adca052d7b07
Manchester2 LSM GUI not accessible,Operation System Support,b8ad112e-37be-440a-9683-2786bf48e690
PGW Rejects MODIFY_BEARER_COMMAND,Gateway General Packet Radio Service,3b7f5d8d-245b-42e9-91f3-e32af8670bbd
2 SCTP HEARTBEAT Request seen on MME from Single Homed EnodeB,C-MME/SGSN,fee5675c-f735-4bd8-a328-9fc9859016ac
MR0SBC21 VTOW AM card OOS,,dbe00589-a075-4a0b-bd6c-b6e3cc255183
Assure1 not getting alarms after 10:18 yesterday after cm implement (CRQM00000012310),Operation System Support,7a9662bd-1876-4a25-9002-afd69331eab6
HH0LSM2M  RAID/Disk hardware went faulty,Operation System Support,039f48ed-1cf7-4cb1-9b8c-85fae04afdd6
VMIG populating SSN number incorrectly.,VMIG,9b75e429-a044-4c8a-a706-f509b11f2e03
Maya PKI - Maya secondary MME SCTP heartbeat behaviour is not expected. sctp connections paths are not on the right tunnels.,Distributed Unit,49d61db2-814a-46ea-bf49-0d9f3a7e127e
"""NOTIFY CERTIFICATE UPDATE FAILURE"" triggered every minute even though the certificate is valid",Distributed Unit,dcfd8f3b-225d-4fa0-a88b-f37e48ee24a1
NO MEASUREMENT DATA retureded for SevOne RADIUS counters,Gateway General Packet Radio Service,70fb730c-5067-4ae4-961b-8a1d57929583
Nokia SeGW - IPSEC tunnel restart is observed with eNB certificate update event,Distributed Unit,ce42d351-76d5-41a5-9054-a9ca9b315173
MME PAG counters per TAI,C-MME/SGSN,c1e3c12e-cc28-4576-bc67-a29cd04c7771
RAID/Disk is failed on MR0LSM1M,Operation System Support,cabdbc48-bae3-4abd-9752-e0aa52776d13
ORO RRcReconfig Issue on EN-DC,Distributed Unit,df373a23-f9a5-4c3d-b279-3bb0fab4bee8
ORO Low 5GNR Throughput in Good RF,Distributed Unit,1e2f105f-f5ad-4055-8fd8-c6995dcc6b63
eNB <-> PKI: eNB Vendor Certificate subject DN currently can only have one field (CN),Distributed Unit,8180fe04-bfc3-4611-8aa4-c64d5f3f036e
Scale on USM spectrum analyser not adjustable,,7fac09fb-304d-41d3-98ef-b50420b779ca
UE IP address re use time,Gateway General Packet Radio Service,cbb8f403-5fab-4326-99b2-d64e179fff2e
12 symbols scheduled instead of 13,RU,f3ee4b74-e4a5-4423-8b5a-cc23c7e7f4df
Hemel LSM 4 RAID/Etc failure; HH0LSM4M,Operation System Support,ef578315-affa-4735-ac2d-3fc443dccd31
SLR 8.0.0 P0 XML file export size increase - No filtering on file,Operation System Support,3b1eabfb-085b-4188-ba8d-d4453aa5d302
MR0SAE02 - MINOR INTERNAL RESOURCE OVERLOAD ALARM - CPU0:CSSM-MSG_QUE-0,Gateway General Packet Radio Service,64ba4731-3777-47c5-98de-e00432175582
MR0CGW01 raid alerts for disk 004 and Bay 10,CGW,7ae7cbed-df25-4175-a33d-e0652134e867
BM0SAE02 || Network processor overload alarms for LEDA4,Gateway General Packet Radio Service,cae4f14e-6e9e-437c-8ae7-1bd57c1a4bf3
CGW partial CDR question 2,CGW,790a78c7-11ab-4c7b-a6a2-f16e2a715190
CGW partial CDR question 3,CGW,8863e9af-f7bf-4133-87c9-53678015f2fb
LSM eNB OAM Synch issue after OAM connectivity interruption,,81e4e043-aed6-4afb-add4-7d343f858f37
S1 bahavior with commercial traffic,Distributed Unit,923e96f5-2e7e-4543-ad9d-6652387ce2f8
Long calls counter,C-MME/SGSN,4d177eca-fcfc-49ae-aa8f-1924dcc25acf
No S1 handovers after MME connection interruption,Distributed Unit,b0d4ce92-461b-4846-8ca8-3d7e47904da1
HH0MRF01 Memory over 70% alarm against various MPC's code 113,,21dbd86b-5ace-4ce8-8c0e-cd6e71a58267
LTE 800 Downlink Power Allocation Clarification in ORO Cluj NW,RU,c0b3240f-f7b9-491f-a86a-98d61c811235
LTE eNB Dimensioning information request,Distributed Unit,339a2414-4792-4d59-bf34-580add8f74ea
Radio Connection with UE lost,C-MME/SGSN,1d24ef69-5a0a-46c9-8828-1e6816dac7da
CREATE MEDIA GATEWAY CONTROL FUNCTION,Call Session Control Function,30a1b144-cfe0-465e-87fa-f69f6ec9c833
3UK_LTE_Degradation in throughput along with step change in PRB usage dip,,708a92ec-270c-4827-8132-7609a1b09af1
19A ENDC addition does not happen due to missing measurement object regarding NR in RRCConnectionReconfig,Distributed Unit,159e83b6-140f-4bdd-8934-65a901071dbc
3UK_LTE_LUA faults recurring due to refurbished cards,Distributed Unit,f95c441f-e382-41b6-a68e-afc53d7445a1
[SLR9.0][Orange - Cluj Napoca][VoLTE call has no voice in downlink and drops after 20 seconds],Distributed Unit,be5a7ac9-0f94-4f2f-a850-3a65bc7a182e
IRAT ANR not operating in SLR9.0 ORO,,6c041a95-9daf-489c-92bc-24df482c2be2
RAID disk in ERROR for MR0LSM2M,Operation System Support,4bdbd1fd-2571-423e-a05a-3eb98b288d9e
PS IRAT HO not working in ORO SVR19A,Distributed Unit,e436df0f-6828-4b5a-b69d-e88cfe85aad7
5G NR throughput (DL&UL) issue seen by Orange Romania for Huawei P40 Pro on SVR19A,Distributed Unit,1bc281cc-baee-4ce4-8f98-08a056740480
ROR: Unable to access the SP remotely,Operation System Support,3aecbc88-f751-4589-99ad-27e7b015b34b
PMDA2 node hardware problem on HTPMME02 in Testbed,C-MME/SGSN,16edef44-2406-47b5-a080-dc38f9a7462f
Issues observed in Manchester LSM 4_MS02/MR0LSM04_MS02,Operation System Support,d7c95567-ee6a-40f2-adb3-d684913ff770
RAID Disk status fluctuations and warning alert on RAID controller module,Operation System Support,3c78b08e-6e78-4b99-ba21-7c1285a1b235
Cluj Production Network: Slow sFTP transfer speeds from gNB to USM and high ping latency times,,bd1b142a-8ead-4fe5-a27f-a41093dcddff
PM data missing after the disk replacement in Hemel LSM 3,Operation System Support,ffd0603e-9fc1-4ee4-8f7d-b07cd2812b25
[SVR19A Orange Romania Cluj-Napoca][ SI7 binary Low throughput in EN-DC when doing xCAL HTTP Test],Distributed Unit,87cc2801-852c-4bfa-9dec-fe8dde08a801
Unable to see trace information DN1SAE01,Gateway General Packet Radio Service,9ccb44ec-66fb-4600-8152-7c67ddb0419d
A1605 MEMORY OVERLOAD ALARM in DN1SAE02,Gateway General Packet Radio Service,4a6daba4-df3b-44cb-8ba9-1be5e9a5948d
Disk failure observed in Birmingham LSM 2/ BM0LSM2M,Operation System Support,f7ae5fb5-c719-42ba-90a9-14daafd3eab3
3UK_LTE_ Intermittent Service Off alarm post SLR 8.0_P_02 Upgrade_ SVK056,Distributed Unit,86bec268-e3a1-4cd8-a714-53149e79aad9
PM data missing for all Hemel LSM 5 MS servers,Operation System Support,62b7b07d-09ba-4f48-827b-7ddfe9cdd5b8
SVR19A OC2 OLN: Energy Saving Channel On/Off function does not take effect when all cells are off,Distributed Unit,3e09f518-a1be-4947-8bb4-0746ebd23eec
DIsk replacement for HHLSM02,Operation System Support,1a07bc1d-5d27-4ce8-93ce-d4a86fc25f3e
DIsk replacement for HHLSM04,Operation System Support,1e2ab7e9-8c2b-4612-9ffc-0121a6f3dcc6
SVR20A OLN: NETCONF protocol communication fail during eNB/gNB integration into USM,,3766e144-9d18-4619-a445-3ad17fac9d5f
NetWorkS! Poor X2 Performance - Requires support to Optimise,Distributed Unit,789868fc-d83b-49dd-ab4a-afe7a6d922db
Samsung 3UK LTE SLR8.0 v E// NR RAN (RLF HO): Incompatibilty,Distributed Unit,92f9ec68-f6d8-4c60-b73e-5602d443622a
Samsung<>H// TAC Boundary: RadioConnectionWithUeLost high occurrence,,e5365617-2362-4a77-aee2-02555df2c9f2
[SLR9.0.0/SVR19A P2][Orange Romania Cluj-Napoca][EN-DC Not working for OnePlus 8T device],Distributed Unit,a464a27b-e168-4dc8-8961-7b5295e134d5
SVR20C Poland Trial: eNB is rebooting periodically (stb.oam error seen in mortem),Distributed Unit,32c8711b-9780-424e-a437-87b48b98ea17
SVR20C Poland Trial: Switchover from active to standby USM VNFs failed following transport interruption,USM,38e7f812-72ad-4a04-a525-8b80f5fc1b67
SVR20C Poland Trial: DSS Cannot be activated Cells enable/disable every 10sec,Distributed Unit,daa850b1-7f80-4d13-af8c-1b330829a570
SVR20C Poland Trial: Increase in RelActive drops since upgrade to SVR20C (from SVR20A),Distributed Unit,471c0167-4801-46a4-90f6-8fb95a8d9834
SVR20C Poland Trial: Reboot of 2x eNBs observed since eFix3 upgrade,Distributed Unit,b25b58c2-9757-463e-8121-bc43ee9f3775
HH0LSM3M/Etc got failed on Hemel-3 LSM,Operation System Support,22c83700-c650-4b00-8ae7-44581d90dd10
[SVR20.C.0 N! Poland]-[X2 OUT SR [%] Degradation]-[Intra //S Preparation Failures - Cause: InterX2OutPrepFail_X2apRpTo],RU,15128b29-913b-4d2c-a71c-60e3e412a1c7
Error found on LSM IDRAC,Operation System Support,b7db90ba-2d0a-451d-88f0-1aed8c49b4d8
3UK SLR8 LSS (Emergency) call :  Incorrect SRVCC parameters,Distributed Unit,b8bf3e93-c3f7-47b6-9000-68927f4413e3
3UK: SLR8.0  LSS Emergency Call NOK with Galaxy S20,Distributed Unit,e03cd4c5-c62f-4864-88ad-944a58a7ac44
This is a TEST ticket,RU,1578dfed-aace-482b-a30c-7c5235c28d29
Unknown PDP address or PDP type,Gateway General Packet Radio Service,937733da-bb8f-422f-b00e-42cd5ed92918
ERAB Capacity CAC fails for QC1 with low number of ERABs,Distributed Unit,5d231602-f279-43ec-9fcb-02d8a2c80143
Samsung sites not recovering post long outage - connected to IP collector Juniper ACXs,,9cba2a30-4970-405e-b31f-882ef6b75a68
"SOC team has observed an alert for ""External Port Scan detected"".",C-MME/SGSN,198fcb1c-a505-40da-8ef5-70c63c1b8432
[21B][Play Trial][Carrier Aggregation] Scc-selection-priority is not applied for Carrier Aggregation call,Distributed Unit,57496ab6-19b8-4b52-bcdf-fc74cf9a419c
SSAEGW  - L2TP failure  of SSRP,Gateway General Packet Radio Service,1716433f-5da5-404b-91a5-94c5901ab2de
[Play Poland Field Trial][SVR21B Orange Pkg][eNodeB][Sleeping cells after reset or prameters change],Distributed Unit,ee8cb964-036d-4201-8bf0-2f0e8e2e61e5
SQL Errors in LS-LSMR HH0LSM05 after LSM90 P01 Upgrade,Operation System Support,e085736b-a854-491e-96d8-e3844622cfcc
TP0134 - ECP DISK FULL,,89006502-f5aa-4dfa-b474-c9edc3c4900a
"Physical disk unrecoverable media error received on Enclosure 1, Slot 5 on HH0LSM03",Operation System Support,082a55d2-1b13-4929-a6a1-879e8861611d
Site down with Protocol Status Alarm Ping and SNMP alarms,Distributed Unit,9a19fb18-bc22-4117-afde-b3c13747d5bc
"Physical disk unrecoverable media error received on Enclosure 1, Slot 4 in Manchester-2 LSM MR0LSM02",Operation System Support,fd62fd67-e931-4d74-9220-3ea21f2f5fb5
Raid/Etc got failed in Birmingham LSM-3 BM0LSM03,Operation System Support,dbf8ff95-cb0f-4dd4-b658-570158b07fa5
LSM2-M raid/disk(H/W) Check Fail,Operation System Support,2f168332-2b11-4e6e-9187-7d8cb90b0704
S1_TUNNEL_GROUP_ID: Parameter value changed to = 0 at point of upgrade to SLR900 P1,Distributed Unit,f8f08bc8-f9e1-4d42-b17b-38a232c70f31
Site down after Sec GW migration,Distributed Unit,25c71843-c41b-43ed-8437-d6cf952bee15
[SVR21B P2][Tef UK Field Trial] Cell availability,Distributed Unit,34a999c0-4ca7-441a-b4f4-55f3b2119421
PS IRAT Degradation,C-MME/SGSN,262e7dc1-8d23-4190-9398-1f63033c6de6
[VDFUK Ph1 Commercial Trial][SVR21A VrZ Pkg][eNB][Low Inter-Frequency Handover SR[%]],RU,2b834d1b-2c3d-4a2b-a21e-22c01e7b7ca8
/Etc got failed in Manchester-2 Primary LSM MR0LSM2M,Operation System Support,935eda9b-3570-4939-9689-b1f60b5c00b8
Block Fail Alarm on HH0MME01,C-MME/SGSN,fe7ef03e-6c83-49b1-ad75-cbb05270c603
[VDFUK Ph1 Commercial Trial][eNB/gNB][PM Data Transfer],RU,1fdbb8cf-bf70-46c4-aafc-989f97260681
3IRL SLR8.0 Best Cell Aggregation activation on LUA1 causes UL BLER (PUSCH/PDSCH) degradation,Distributed Unit,b8d737b4-dd56-44fb-a697-2742bd8b8f77
4G Data Accessibility & Retainability KPI drop suspecting Rogue UE issue,,d7a80762-1a31-47df-83db-999d1e069ca2
NEMS certificate data required for LSM servers,Operation System Support,01a93d1e-317c-4564-ade9-ac6e2d4e9de4
RAID/Disk (H/W) Check Fail LSM 2 - M,Operation System Support,25021c57-26dc-4f5b-976b-a5afff817642
Not able to login MRCGW02 OAM-VIP,Gateway General Packet Radio Service,7b5b8b48-1cdc-4e1c-8ddc-29e9ee5f1975
FAN FUNCTION FAIL ALARM for BM0MME01,C-MME/SGSN,9014c3db-7ea6-427d-b122-aee2f7c62a07
Users not receiving Syn ack from SAEs,Gateway General Packet Radio Service,ffa05482-e0a7-4d68-9e43-641eb0bdb959
Unable to modify the new serial number in LSMR,Distributed Unit,95869361-e20a-4bb3-b009-15ec6014008b
Create NE task time out in DSO,DSO,dd67f934-78fe-4ff9-86c5-0edd66d3be49
Fan unit went faulty in Manchester-4 Largescale LSM MR0LSM04_MC_M,Operation System Support,fe7129b6-0090-4c04-9e79-d7eb751d22d1
/Etc hardware failed on Hemel-3 Backup LSM HH0LSM3B,Operation System Support,f0554f71-0aa0-45e9-96b7-940133bcd030
RAID/Disk Check Fail LSM 1,Operation System Support,457e64a0-64ed-4af6-b62b-bfcfdb9a2930
3IRL SLR8.0 P3 – Higher VoLTE DCR observed on LCC2 (S8400) card,Distributed Unit,3a195626-5541-4c75-8ec0-bc55dd2a94e7
New created sites are not visible in USM for some user groups,USM,8f8ac189-21cd-450d-a266-593f3fa1c93a
Sudden increase in VoLTE UL Silent call,Distributed Unit,97d4c953-a31c-442b-b28e-98ea15f9c1e3
Syslog not generating in Manchester-4 MR0LSM4.,Operation System Support,d9281b5e-48ed-4247-930e-f28f56549fa5
GTP sequence number mismatch from DN1SAE03/DN1SAE04,Gateway General Packet Radio Service,aa902dd8-8566-48fb-8994-c4e54fe8fe56
Call trace for the NR cell doesn't start,USM,b0ab80e5-dcff-4ccd-9a20-2c41d6f205f7
5G Intra SgNB HO fail analysis,ACPF,702195d1-f4e2-4c4a-b6e8-bf95289446ee
Frequent O-RAN digital input low alarms(A5701004R) in several sites,RU(Samsung),2c304cbd-4697-422a-8719-90a706fa742e
Samsung Inter LSMR eNB Migration Failure,Operation System Support,bb5f7977-4c62-4861-a0e2-a6a9618e1a35
Cell reselection from 2G/3G  to 4G O-RAN Samsung Anchor failing,RU,622e33bb-cd8b-4291-995e-51fd835d5a08
"[VDFUK][Ph2] PSCell Change Fail due to ""X2_SgNBChangeRefuse"" cause",ACPF,16d9fc8c-acf2-4539-8166-0b22d0010370
RAID Disk failed on Manchester-1 MR0LSM1M.,Operation System Support,8fe17c96-50d9-429f-b89f-7493aac126ef
WWI006 - Site Down,Distributed Unit,c7d95c8a-b24b-4cb5-b825-fd1813495a99
RAID Disk failure obserevd on LSM BM0LSM3M.,Operation System Support,158873c8-0e26-4c24-b40f-35e1c560343d
Availability and KPI Impact due to Harddisk I/O Disk Errors,CaaS,1472ee6e-f52d-46a8-a8f8-6dda6dda089e
TEF N78 cell num allocation,ACPF,da66da23-63d9-4eb3-addf-adbc28304034
[SVR23A O-RAN][VFRO ORO Pilot Romania] No nb-iot calls on 2396PO_V_CR1516_ORAN since 17 Oct,Distributed Unit,378ed809-37ba-4a05-8ded-81b05b0dc757
After the USM upgrade we have an issue where the psd-0 container is restarting,Distributed Unit,45ef8f4a-b612-4568-b605-ba6a3952ee60
We are observing MINOR DISK OVER LIMIT ALARM in BM0MME01.,C-MME/SGSN,77336f4b-cfc5-47a9-86a5-1370cc9b716e
2538PO Controller 1  and Controller 0 restart,Distributed Unit,351d1d1b-5fea-4922-aaba-3983963b5fb5
"[SVR23A O-RAN][VFRO ORO Pilot Romania] CSFB LTE -> GERAN, the UE selects neighbor cell after beinf released by enodeb with the list of target arfcn including our SS cell 1013 arfcn",Distributed Unit,5161bcb8-bb64-46a6-92cb-a4762fc4a6b1
"Certificate namespace=vault, certificate=vault-server-tls is expiring soon on 2024-02-20 Alarm on CAAS for site 2956DU_O_C0300_ORAN",Distributed Unit,cfbcbdbd-77e7-4ec3-ad52-2a5877603db7
"[SVR23A O-RAN][VFRO ORO Pilot Romania] IRAT CS HO from UTRAN to GERAN for VFRO, VFRO reported no attempts seen on their side with our SS GSM cell",Distributed Unit,f8f70baf-8e3f-4f7d-b51e-6d98d75ee8e3
LSM-2 M RAID/Disk(H/W) Check Fail,Operation System Support,7622149e-dfc2-4b4b-b484-34e846d24883
