Subject,System,ticket_id
MOV022- RRH Digital Input low alarm getting intermittent on Sec 3 of L1800 band,Distributed Unit,a126240a-ce26-4d3b-b3b5-c2f7ffc7d4c6
[SVR23A O-RAN][VFRO ORO Pilot Romania] On ORO cells high number of MME abnormal releases with cause RelAbnormalbyMmeQci_EutranGen,Distributed Unit,63753e7c-c64d-4455-b818-c80a33ce5329
[SVR23A O-RAN][VFRO ORO Pilot Romania] Increased number of RRC Connection,Distributed Unit,40b546af-a0f9-4f8f-b78a-64809198da9e
DPP0 pod failure 2392OL_V_BE1746_ORAN_GL and 3004TT_O_CR0383_ORAN_GL,Distributed Unit,774e164e-cf96-4c71-a8a7-11125aa7f872
BHM144/NSO024 - Multiple KPIs Degradation on Data/Voice for both sites,Distributed Unit,5d06c540-fdd2-42c0-9472-77fa1207330b
"[SVR23A O-RAN][VFRO ORO Pilot Romania] KPIs degraded after site outage, site reset needed for the performance to be restored",Distributed Unit,1536db21-13ff-49f8-be3a-c667d8222112
[SVR23A O-RAN][VFRO ORO Pilot Romania] KPIs degraded after swap for Sector 1 Band 1 of site 2587BO_O_CR0165_ORAN_GL_ENB,Distributed Unit,9b937b5f-936b-45f9-a1ac-9815b1e94acb
[SVR23A O-RAN][VFRO ORO Pilot Romania] UTRAN RIM status not-connected,Distributed Unit,2d75b10d-0ef9-44d4-a640-36d1736ff0a5
"[SVR23A O-RAN][VFRO ORO Pilot Romania] ""PDCP Packet"" family counters stopped pegging on all cells of site 5437BR_V_CR1521_ORAN_GL",Distributed Unit,572a6477-d1b9-4185-8d6a-2818510f056e
"[SVR23A O-RAN][VFRO ORO Pilot Romania] ""ReadCellUnavailableTimeES(s)"" not pegging in the KPI family ""Availability"" after cell ON/OFF feature is enabled",Distributed Unit,ff43538b-2b6e-4d8c-860a-24db539d80f4
"[SVR23A O-RAN][VFRO ORO Pilot Romania] Energy Saving Feature Deep Sleep Mode was activated for cells with Cell On/Off Feature active,but we don't see any reduction in power consumption on ORUs",Distributed Unit,d8b8a2b5-d063-4fb5-a190-2ddec46e2ec4
"""DPDK(vupe.xcg) Sw-unit deactivated/activated ,2538PO_O_BE0389_ORAN",Distributed Unit,65b3b8dc-c097-4be7-80ba-ac9af02c2fdc
"[SVR23A O-RAN][VFRO ORO Pilot Romania]BSC40,BPP function fail alarm observed along with software unit gscb_ac.gsm.xcg,gspb_ac_00.gsm.xcg deactivated",Distributed Unit,7391cc46-a654-43a1-acc9-412d0ce20df4
sumb.xcg sw unit deactivated/activated for site-3004TT_O_CR0383_ORAN_GL,Distributed Unit,b25982f4-e522-40b5-8dc6-aafacbe6846d
VF UK CL: TRX shows locked in BSC after the 2G GSM cell creation on BTS end,Distributed Unit,5094a177-8cf5-4674-a715-49c7914f74a0
X2 Setup Failed (via ANR) in MOCN config,Distributed Unit,ef8d9719-6c78-4494-883f-f0bc69a29d31
Request for Support – Increased DL-GTP Loss on Samsung Nodes Post-QoS Migration,Distributed Unit,da507f14-8958-4aba-9838-4219738d3282
Observing more LUA cards to be OOB,Distributed Unit,db5d2f25-34ff-46bf-ab6d-15532daa1def
SLR 4.5.P1 : Demo Ticket : InterRat Neighbour Auto Deletion : Neighbour not deleted,Distributed Unit,1fe21170-9373-4395-8a55-cad3df81b3f8
X2 HO IN KPI degradation due to “InterX2InPrepFail_CpCcFail”,Distributed Unit,57f6d80e-4346-44a1-959c-12258ff8631c
CSFB+PSHO,Distributed Unit,1d988555-40da-434b-a483-fcd0421ff38d
SLR 6.0 E27: Abnormal release after VoLTE call disconnect in TTIB condition - SLR 4.5 correction not present,Distributed Unit,6497cb5c-3f18-457b-80cf-ec8b3822b56d
SLR4.5.0.P1 - Interfrequency Periodic ANR - EUTRA-PRD -> Purpose CGI CLI changes were not reflected on interfrequency ANR measurement configurations,Distributed Unit,1d657f0f-fd96-4855-bde2-d8dd52d350a9
ECP-DSP alarm triggered on test LCC2 card (used with L1800WB RU),Distributed Unit,ce13e299-66bc-48db-a4d0-b03f28220227
RRH Digital Input Low observed on LUA1s during 3IRL SLR 6.0 P0_02 Trial on Production FNI Cluster,Distributed Unit,d3a009ba-65b1-4e02-9795-bd9b27188e5d
KPI degradation post SLR6.0 Software upgrade,Distributed Unit,fdd7b3f6-7467-4d09-9b9f-0b2494e5a8c2
Feature MRO-017-A pegs R9 and R10 counters,Distributed Unit,d945a9d2-01a8-47b5-aa16-4be956520d5a
"SLR 6.0 carrier aggregation, parameter clarification",Distributed Unit,ca371c9f-c6c5-4839-9296-b191f4b11b53
SLR7.0 testing: Issue with eNB grow in SLR700,Distributed Unit,bd801058-40e4-4215-bb3c-667ff3a353a6
"Cells in disabled state with RRH Fuction fail alarm, site- AAB007",Distributed Unit,65de4c3b-c167-4abb-98e3-5fcc609613ce
eNB SLR7.0.0 FOA - Conn Re-estabshisment showing degradation,Distributed Unit,51227877-4c3c-4199-af30-e6660d5fe507
3UK_OAW005_SLR 6.0.0_eNB Cyclic restart,Distributed Unit,9e107e18-36e4-476e-b979-75d19652466b
LTE Sites (MME+Service OFF Alarms) restore after Session clearance,Distributed Unit,2eed4beb-ae1c-4251-b16d-ece1035c9995
3 x new integrations - S1 Logical Connection Setup failures,Distributed Unit,51211b2d-75af-41c3-b592-8db6d4579dde
3UK_SLR 7.0_eNB_Site not taking traffic_RRC drop under counter ConnEstabFail_RrcSigTo,Distributed Unit,b9b25907-9b75-44a3-9772-028944feb147
"eNB <-> PKI: eNB Vendor Certificate, 2x extraCerts being sent in IR message to PKI server",Distributed Unit,682a7f4a-9755-4f61-82ff-62c2cbe6d69d
3UK_LTE_eNB_HFD107_Loading error due to software download fail,Distributed Unit,28a61c7c-ec87-415c-a8ac-4f773cfe151d
Intra-eNB HO SR Improved after SLR8.0 Deployment (Need Clarification),Distributed Unit,3773704e-81e7-4f63-a268-9bd9b6a0808d
Increase in number of Cells having End User Throughput greater than 100Mbps in Capacity Report after SLR8.0 Deployment,Distributed Unit,0ce3aa62-8178-4267-bdd5-1f93df376e63
Operator certificate does not renew after expiry,Distributed Unit,7fe30c0e-2924-4386-8f00-5a34e1502751
KK0130 - Issues with LCC2 board – ECP Fail,Distributed Unit,4230bf1b-801a-490e-b510-8b363b9383a5
Increase in Timing advance samples following deployment of SLR 8.0 P0_01 (more than double),Distributed Unit,d1fe88cf-b6df-4493-be74-b681cb7ab17f
OLN LAB:  UL Throughput (Mercury 'realistic' KPI not achieved)  OC2 Resv R9 (Item #80),Distributed Unit,700637cb-a96f-4d9d-977c-2aa97dfdb827
OLN SVR19A/SLR9.0 Phase1 : Not successful 5G NR (SgNB) bearer setup,Distributed Unit,9db8d317-2608-4077-84a0-9bf47dc79ffe
SVR19A OC2 OLN: UL AMBR limit function t-put results not as expected,Distributed Unit,c95c58f2-4c08-4558-bca8-827b5ebb977b
[SLR9.0 Orange Romania Cluj-Napoca][ EN-DC-Intra-Site not working sometimes after site reset],Distributed Unit,84672d4d-34ba-43a7-85d2-b86e29e5fa8e
SE CORE FAULT observed in ORO CL0666,Distributed Unit,6968acd5-713d-4a45-a28c-f277efba2728
3UK_LTE_SFD064_Site intermittent post SLR 8.0_P0_02 Upgrade,Distributed Unit,8735db78-d129-443f-ad2a-543da61c5511
3UK_LTE_BRE015_Site showing as working on SLR 8.0 P0_01,Distributed Unit,1bb5ce53-5aa8-4eaf-a5ac-4567b5d7e728
3UK_LTE_TAW055_ BN0LSM04_X2 HO IN KPI Degradation,Distributed Unit,0d052939-fcfd-4258-8a31-e17d65862587
3UK FPHO: X2AP Messages (ResourceStatusRequest) is not being exchanged with other vendor,Distributed Unit,430ce023-4e94-4cb9-9214-708a2d45868a
[SVR19.A.0 Orange Romania Cluj-Napoca]-NR: en-dc-x2-down visible at periodic intervals for one site CL0237,Distributed Unit,e619db4b-c8b2-40f8-92c7-5fd2472165ef
SVR20C Poland Trial: Zero RCC Connection on 3out of 6 L1800 cells after dsp-fail on GCB1,Distributed Unit,440803bd-03e7-4688-add2-8b91b4c20d1d
3UK_InterX2InFail_X2apCuFail Increasing trend in NW level,Distributed Unit,e1c065a8-9068-4a4b-8e29-c30ae545b590
Site down after Legacy to MAYA Sec GW migration.,Distributed Unit,8d5e9a7f-e1f5-40b6-9538-bd8f76de8f9c
[Play Poland Field Trial][SVR21B P2 Orange Pkg][eNodeB][Increased VoLTE Drop Rate after the swap from H/ vendor],Distributed Unit,63db62fb-cb4f-4529-b900-e5ad19e10cba
Site Failed with Loading Error in LSM,Distributed Unit,b08620fe-7e89-40c9-a41b-352fc93014ea
Site down with Protocol Status Alarm Ping and SNMP alarms,Distributed Unit,c87765a9-3b6a-4a2b-9a31-a40fcc04917d
[21D][Play][Field] GUPB block restart after unlock of N78 cells,Distributed Unit,c9e167d4-4ad3-49ba-b068-a76a5717201c
Test BTSP,Distributed Unit,d3d6245e-02b4-453d-9452-64f7089d9e92
[SVR21B P2][Tef UK Field Trial] PM data missing on 5G site,Distributed Unit,9b97ef7e-0c60-46db-bd73-a7c89c1807ae
[VDFUK Ph1 Commercial Trial][SVR21A VrZ Pkg][gNB][Low Intra-SgNB PSCell Change SR [%]],Distributed Unit,0d9a258a-9207-42e7-94cb-e7e5f27b203f
SLR9.0 P2 - RRE Failure when UE-CapabilityRAT-Container includes rat-Type: nr,Distributed Unit,5334a2d4-70da-46bf-8535-0731a0d78252
Site intermittent with Protocol alarm,Distributed Unit,e7e9de45-2f72-4e64-9ac9-3e6dbd2fdd22
[SLR8.0 3IRL] - Issue triggering SRVCC based on RSRQ based on A2/A1 - triggerQuantity=both,Distributed Unit,920c0da6-f1ac-485d-8388-f648001ced25
Certificate alarm issue for multiple enB's,Distributed Unit,a0eb1aad-809a-43d3-b639-203ebef38dce
3UK LTE-SO0802 ES CellOn/Off no transition to 'Off' state (Licence ?),Distributed Unit,56e42399-e2b6-44e8-990a-e1cdc1977b08
ANT290-Service off alarm getting intermittent,Distributed Unit,fbbc64c4-994e-4acc-a2a6-6064d92b021d
RCA investigation for 419 Samsung Sites,Distributed Unit,b643d513-94c6-43b1-a280-66683b72fb0c
[SVR23A O-RAN][VFRO ORO Pilot Romania] SW Re-fork gtpb.lte.xcg,Distributed Unit,5770ccd7-561b-4413-9b5a-894240868a6e
LK0211 loss of CA traffic post SW upgrade,Distributed Unit,54e07bf9-8a52-4a3c-b8d1-0e0fc61d4ac9
PM stats are not reflecting for multiple sites in MRLSM01 and MRLSM02,Distributed Unit,79d98dd0-d201-413f-90c3-0d98840ec516
VF UK Lab: Delay in dpp no-phase-clock-ref-signal alarm after PTP holdover period of 4 hours.,Distributed Unit,2dbe6bea-e2f0-4983-b1d2-a54ab042db51
"[SVR23A O-RAN][VFRO ORO Pilot Romania] Degradation in HO Success Rate Inter eNodeB Inter Frequency for 2392OL_V_BE1746_ORAN_GL, cNum53",Distributed Unit,a5306079-7f17-4443-b3de-2a69c4f8c3d9
[SVR23A O-RAN][VFRO ORO Pilot Romania] sumb crash while cell setup in dpp0 after Hotfix4.4 upgrade (r-0123 (SVR23AUDUVOSV29)) -2396PO_V_CR1516,Distributed Unit,21784b41-3a71-441d-98a0-2719c472f602
eNB11 : : Preprod :: [eNB_1048511] check ip duplication issue,Distributed Unit,11584884-014c-4f38-9cb9-a83ee9c1d9b0
DPDK(vupe.xcg) crash on NE-ID 247,Distributed Unit,22f609a4-b7f4-4b18-b478-0221a94ff36c
"[SVR23A O-RAN][VFRO ORO Pilot Romania] Poor Intra ENB Intra Freq HOSR on CR165, potential sleeping Cells issue",Distributed Unit,eb7865ab-1293-42d5-941f-b5b02ea2f86b
2587BO_O_CR0165_ORAN_GL- DPDK(nphy.xcg)  deactivated/sw-unit-activated,Distributed Unit,fdb31aaf-d981-4240-80d7-14319a62e2dc
3UK/VFUK MOCN(S0):  Data (&VoLTE) DCR rate increase?,Distributed Unit,8820dc9b-f2b5-4722-9090-608151afae57
3UK L1800(15M->20M) PDCCHAggLevel1=0% ?,Distributed Unit,062b24cf-6b32-4745-ba60-684b67e7dc5d
[MOCN] Request to review/change pegging of Cntr Familiies:- RelAbnormalbyEnb & RelAbnormalbyEnbQci when [0x0102]S1ap_SuccessfulHandover is pegged,Distributed Unit,bf4eacc8-ec73-4cd6-9b9c-2f454e362e29
"After enabling RLF triggered handover feature activation, Inter-eNB RRC re-establishment still gets Rejected",Distributed Unit,fbd84719-55e2-4251-949b-5ce01141da96
SLR: 4.5.0_P0 : Direct Grow on UAMA or LUA increases RTSP reference power in SIB2 by 3dB on 1800 and 800,Distributed Unit,201e7973-3910-400f-b828-26ec907bed7e
SLR4.5.0_P1: No UL Grants following TTIB activation,Distributed Unit,cd3db436-10c8-400d-8adc-985539d0e5eb
#TS16804I SLR: 4.5.0_P0 : SIB2 Multiple Read issues on 800 layer,Distributed Unit,fa3e1add-9c9d-4472-ae82-8bb667588054
Local access to LUA1 via EDBG port is not possible,Distributed Unit,6c0e0698-b9c3-4ee2-b297-3f222872dc28
H3G Testbed - eNB07 syncE failure HW alarms,Distributed Unit,f338d30b-d389-4c25-b975-52fbfac20883
"SLR4.5.0.P1 - Interfrequency Periodic ANR - In some cases, Inter-frequency ANR measurement is not being deactivated with PS data",Distributed Unit,3ac8e298-554e-475b-97f7-d28d55088aca
X2 HO Out attempts/failures to locked (disabled) TARGET cell,Distributed Unit,ca251ef2-243a-446a-ac4f-06406770d31f
NSO026 Cnum-7 and cnum-8 sleeping cell issue_4.5.0 r-02_LUA_Site,Distributed Unit,ecdf32ad-6c5a-487e-99b8-0f7a68204714
Feature MRO-012-A pegs R9 and R10 counters,Distributed Unit,dce07148-c7d2-41b0-b778-8925b66ae2bc
Inter-DC: S1-U Resiliency testing: eNB behaviour when SeGW port towards EPC is down,Distributed Unit,85f8766e-bb92-41f3-845e-61abe2d376a5
Investigation into causes of CSFB + PSHO failures,Distributed Unit,2ada56e6-a8e3-484e-bab5-48f4c4c30e3e
SLR6.0 Inter-frequency handover configured (A5 event) without activating measurement gaps,Distributed Unit,9a0df00d-786f-42f5-9e3f-eada09e67cea
SCell_Deactivation_TO(Count) counters not being pegged while performing Inter-eNB HO,Distributed Unit,1f0f2c35-eed7-4eea-8fed-abfd82e6679f
"eNB SLR7.0.0 FOA - IRAT, RatoutFailUtran_CpCcfail and RatoutFailUtran_S1apSig Fail degradation",Distributed Unit,46f12759-012c-485d-a226-c5a1015df70a
3UK_LTE_BNT095_site fluctuation issue.,Distributed Unit,3356ec4e-1d83-4233-a1cc-5d21ea5199c4
KD0156 RRC fails,Distributed Unit,33ba84da-a6d4-4304-b1cb-bc7aef9fc2a5
CONNECT_BOARD TYPE/CONNECT_BOARD_TYPE_ADD IMP/ECP mismatch during LUA eNB grow at SLR7.0.0_P1 SW,Distributed Unit,cd42aa75-f640-445f-bd5b-0683b441f424
SLR7.0_P1 :: IND MME COMMUNICATION ALARM on MME-1 & MME-2 after SW upgrade,Distributed Unit,ed049499-4e7c-4d7f-9335-bb2640a10288
MRO Counters (PingpongHandover&PingpongHandoverVoice) doesn't peg properly for LUA1,Distributed Unit,72f353a3-b836-4c3b-8dd2-54758b3a6a2f
3UK_SLR 7.0_P0_RRH digital input low gain in all L800 cells,Distributed Unit,8bd9b157-fbb9-4d9c-9c2d-0bd1795650d0
HTPLSM1M -> ENB11 is offline and doing cyclic reboot,Distributed Unit,16cd5f88-3001-4f74-9767-6c6333ae0fba
3UK_LTE_eNB_SHF075_BHM052_Loading error due to software download fail,Distributed Unit,3ed83497-bd2a-4e7b-82d8-f4d2228bf78e
3UK_LTE_BNT095_Availability issue after Six Sector Implementation due to High Temperature,Distributed Unit,fac7106c-f42c-49e9-8afb-c11f7f623bbc
3UK_LTE_eNB_CM xml file_dbupdatedtime time is not available in eNB xml file,Distributed Unit,a7004cf5-3d44-49f2-b912-932224cf8c76
IND MME and MME alarms,Distributed Unit,bbb6f063-d14f-439b-8f02-196aa33417c5
"Testbed: SLR8 eNB – with MAX_CALL_COUNT reached in the L800 cell of eNB with PLD changes, RRC Connection does not gets rejected.",Distributed Unit,e12a03bc-8a46-4b7f-8b75-e702fb38355c
Testbed SLR8.0eNB: After enabling UL64QAM the UL throughput degrades on L1800 & L2100 Cell on LUA1,Distributed Unit,a58b17c9-4dde-4fa1-a89c-586616b8ac05
Scell Activation & PRB usage reduction on high traffic UAMA eNodeBs following SLR 7.0 upgrade,Distributed Unit,79b32d35-c4b3-4046-ac11-e182a74a6b50
Reduction in Ping Pong Rate,Distributed Unit,f6caacda-945a-4327-a999-c68c1427c919
Increase in DL VoLTE HARQ Fail Rate & decrease in,Distributed Unit,6434dbda-3eab-4bd9-8110-38e1df36aec6
Intermittent ECP DSP FAIL alarms occurring on some 3IRL eNodeBs,Distributed Unit,c7fa2fd3-5466-4ac4-8b72-70e0c314eec9
"3UK_LTE_SLR 7.0_WMS113_Site intermittent with IMP clock fail, IMP DSP_SOC restart",Distributed Unit,172b8ae3-93fd-4471-bd34-194127a257f2
Increase in QoS: SLEEPING CELL DETECTED alarms on 3IRL Network,Distributed Unit,cce1ecd3-d6e1-4acc-a0be-b9b0d3d6a9b8
Maya PKI - Maya secondary MME SCTP heartbeat behaviour is not expected. sctp connections paths are not on the right tunnels.,Distributed Unit,a9a8ce1d-a9c4-4592-8584-43e74fb4a7b0
"""NOTIFY CERTIFICATE UPDATE FAILURE"" triggered every minute even though the certificate is valid",Distributed Unit,f25124fd-d140-48c3-b1c3-9fcceeea7292
Nokia SeGW - IPSEC tunnel restart is observed with eNB certificate update event,Distributed Unit,599d0dcc-e247-412e-be74-9f28e0398a75
ORO RRcReconfig Issue on EN-DC,Distributed Unit,4210eed8-2e25-4bc4-ad9b-0eab519651dc
ORO Low 5GNR Throughput in Good RF,Distributed Unit,e782fe8d-2d77-4b4e-aafb-89c27a52f721
eNB <-> PKI: eNB Vendor Certificate subject DN currently can only have one field (CN),Distributed Unit,e511a2b1-a99c-4500-b421-650f5f3e969f
S1 bahavior with commercial traffic,Distributed Unit,30fa7940-5470-4958-999b-9746888e20df
No S1 handovers after MME connection interruption,Distributed Unit,74d69c8f-8da1-4257-bd41-af5767b13942
LTE eNB Dimensioning information request,Distributed Unit,e8ba5d51-c0b6-432e-8311-3676d3d8782c
19A ENDC addition does not happen due to missing measurement object regarding NR in RRCConnectionReconfig,Distributed Unit,7376ae62-534a-4fdc-b6a1-732ecdb01aa8
3UK_LTE_LUA faults recurring due to refurbished cards,Distributed Unit,bed6c0ee-1aeb-47c1-b931-53867d3cf3cf
[SLR9.0][Orange - Cluj Napoca][VoLTE call has no voice in downlink and drops after 20 seconds],Distributed Unit,f4377122-ae9c-46e3-824c-e26b659b9c34
PS IRAT HO not working in ORO SVR19A,Distributed Unit,558ba844-dea4-4eaf-9a28-495845827d83
5G NR throughput (DL&UL) issue seen by Orange Romania for Huawei P40 Pro on SVR19A,Distributed Unit,294de9ad-8c0e-4248-85ff-bd8560c723dd
[SVR19A Orange Romania Cluj-Napoca][ SI7 binary Low throughput in EN-DC when doing xCAL HTTP Test],Distributed Unit,26db198e-25d9-4179-91dd-6b0a797a3694
3UK_LTE_ Intermittent Service Off alarm post SLR 8.0_P_02 Upgrade_ SVK056,Distributed Unit,a3d83717-b0ac-4721-a06e-f7849fb7db87
SVR19A OC2 OLN: Energy Saving Channel On/Off function does not take effect when all cells are off,Distributed Unit,df3ed9ac-1422-4cb8-a5f4-95d9df962fa5
NetWorkS! Poor X2 Performance - Requires support to Optimise,Distributed Unit,ba389798-37ff-4462-a621-29f0ba0e90fa
Samsung 3UK LTE SLR8.0 v E// NR RAN (RLF HO): Incompatibilty,Distributed Unit,5db13655-e8d7-4674-a259-9b6f178d9499
[SLR9.0.0/SVR19A P2][Orange Romania Cluj-Napoca][EN-DC Not working for OnePlus 8T device],Distributed Unit,bc3550cb-c30c-4f3a-9a61-b19fa397551b
SVR20C Poland Trial: eNB is rebooting periodically (stb.oam error seen in mortem),Distributed Unit,f2aab158-356b-4bbf-af46-aef0e777aa26
SVR20C Poland Trial: DSS Cannot be activated Cells enable/disable every 10sec,Distributed Unit,3bdf1801-54c4-4866-9cc2-c8b39a44e36b
SVR20C Poland Trial: Increase in RelActive drops since upgrade to SVR20C (from SVR20A),Distributed Unit,11fea865-4575-41b5-88e2-26fb55f4dc9d
SVR20C Poland Trial: Reboot of 2x eNBs observed since eFix3 upgrade,Distributed Unit,444304e7-0fc6-41a5-9aa7-1fae5f7cb3d1
3UK SLR8 LSS (Emergency) call :  Incorrect SRVCC parameters,Distributed Unit,bb261d1e-9271-4dc7-a336-5abe2f7efd63
3UK: SLR8.0  LSS Emergency Call NOK with Galaxy S20,Distributed Unit,e61208ae-b6d2-4fd2-a6a4-2335dd71cc0e
ERAB Capacity CAC fails for QC1 with low number of ERABs,Distributed Unit,3ec3e323-4d18-452c-9178-e0d3cff801ee
[21B][Play Trial][Carrier Aggregation] Scc-selection-priority is not applied for Carrier Aggregation call,Distributed Unit,4994d1fb-9f35-4214-8017-9c6012039935
[Play Poland Field Trial][SVR21B Orange Pkg][eNodeB][Sleeping cells after reset or prameters change],Distributed Unit,113c1919-be76-4df0-939d-29a0db8a6ce4
Site down with Protocol Status Alarm Ping and SNMP alarms,Distributed Unit,776fdeab-1146-4b48-8598-7c3268b96bc5
S1_TUNNEL_GROUP_ID: Parameter value changed to = 0 at point of upgrade to SLR900 P1,Distributed Unit,6ea149c0-f545-496b-ae5a-d7066db52db6
Site down after Sec GW migration,Distributed Unit,b2e58031-d448-46e4-81f0-efa8c7404a0a
[SVR21B P2][Tef UK Field Trial] Cell availability,Distributed Unit,c794b10d-c61a-46b7-b5b8-1a9f776988e9
3IRL SLR8.0 Best Cell Aggregation activation on LUA1 causes UL BLER (PUSCH/PDSCH) degradation,Distributed Unit,b0a0b16a-fc7e-4e69-912a-42a602af2d29
Unable to modify the new serial number in LSMR,Distributed Unit,d2e52431-0387-4c44-b8f9-7f1e9becc393
3IRL SLR8.0 P3 – Higher VoLTE DCR observed on LCC2 (S8400) card,Distributed Unit,43832bd2-bbcd-4470-8bba-a5eb4f4c61c3
Sudden increase in VoLTE UL Silent call,Distributed Unit,36350e87-0037-41a7-a63d-1f714d380f63
WWI006 - Site Down,Distributed Unit,205e53ff-e7b6-4404-af18-11e2fc26fea2
[SVR23A O-RAN][VFRO ORO Pilot Romania] No nb-iot calls on 2396PO_V_CR1516_ORAN since 17 Oct,Distributed Unit,52b60423-2c8e-4a3c-abda-5182cb2cd4f4
After the USM upgrade we have an issue where the psd-0 container is restarting,Distributed Unit,47144aed-878d-42e5-87eb-9581347bf2d9
2538PO Controller 1  and Controller 0 restart,Distributed Unit,15881daa-a52d-41c3-ab5e-f5057ca13fef
"[SVR23A O-RAN][VFRO ORO Pilot Romania] CSFB LTE -> GERAN, the UE selects neighbor cell after beinf released by enodeb with the list of target arfcn including our SS cell 1013 arfcn",Distributed Unit,d5ee6873-0cdb-49fd-b877-56210a7516f1
"Certificate namespace=vault, certificate=vault-server-tls is expiring soon on 2024-02-20 Alarm on CAAS for site 2956DU_O_C0300_ORAN",Distributed Unit,05033d8a-c5ac-4273-be50-badc5f83731b
"[SVR23A O-RAN][VFRO ORO Pilot Romania] IRAT CS HO from UTRAN to GERAN for VFRO, VFRO reported no attempts seen on their side with our SS GSM cell",Distributed Unit,6f9e04e5-06d3-4798-ad31-a97d0c78fd43
"DIL Alarm on Oru 0,1,2,3 Site 2396PO_V_CR1516_ORAN.The nphy is the test binary from 19.01",Distributed Unit,380ebc70-4a78-4eb1-be6e-d66711cdd1d5
"[SVR23A O-RAN][VFRO ORO Pilot Romania] value reported for location (cNumID/null) in KPI family ""RRC Connection Establishment_23.A.0""",Distributed Unit,760ad02c-80f8-42f6-b925-9801e2ba9ab9
[SVR23A O-RAN][VFRO ORO Pilot Romania] Alarm A5700027R occurred on RF2221D-20A,Distributed Unit,d7397c77-f1f6-49a1-92cb-598caa826a6e
[SVR23A O-RAN][VFRO ORO Pilot Romania] 2587BO_O_CR0165_ORAN_GL- DPDK(nphy.xcg)  deactivated/sw-unit-activated,Distributed Unit,674efde8-2b9d-43dc-92dc-08cc66de3497
[SVR23A O-RAN][VFRO ORO Pilot Romania] 2396PO_V_CR1516_ORAN_GL-DPP[0]/MIDHAUL_PORT[0] dpp port-down multiple time and auto recovered,Distributed Unit,3868ad9f-434c-4e5e-a9ea-7f671ea9347d
"""DPDK(sumb.xcg)"" sw-unit deactivated/activated on 2396PO_V_CR1516_ORAN_GL, Only DPP1(High Band) LTE Cells (Cnum-51,52,53) Disabled/Enabled",Distributed Unit,3d1d2acd-75ee-40c7-9b75-bef5957ec90f
SITES NOT RESTORED AFTER LSM MIGRATION- HSM013(FB01),Distributed Unit,8efd57c9-88ee-4af5-abff-e101510b5460
eNB33 & 34 Samsung Down,Distributed Unit,2349430f-fc7b-411b-b0d7-44e1d9861304
Unable to attach to 5G N28 when using 4G band 20 as anchor cell,Distributed Unit,6bdae454-54b0-4ace-b186-befa0d891aa6
#XIA NRM - Reconciliation Job failure - Samsung cluster Sep23_LTN090 (eNB_8992),Distributed Unit,29ef33ec-edaa-4e6c-a9d5-077a7b767150
SLR: 4.5.0_P1: E12 Correction : counter not updated as expected,Distributed Unit,8205292b-102e-41a9-8930-55316723d410
"HGS021, LUA cyclic restart",Distributed Unit,ab913868-1823-49a7-9228-cc00162aa1d5
Capacity based CAC activation with CALL_CAC_THRESH,Distributed Unit,0c3158f0-a02f-4563-af5f-467b2704c1d8
Site Down Post SLR4.5 P1 Upgrade,Distributed Unit,59b4d142-ba41-463f-8e99-e73f43a95207
SLR6.0.0 MOP - ALD script and eNB restart,Distributed Unit,a1af31ed-53b6-4a8f-92af-041b29022c53
SLR4.5.0.P1 - CA 1800/800 -  ScellAdd not Rejected by CAC,Distributed Unit,b9133e1e-5cda-48eb-aaaf-d2d197569855
DL-FSS: A-periodic CQI reports  are not visible once the TTI-Bundling gets activated for a VoLTE call in a DL-FSS enabled cell.,Distributed Unit,95827c6b-d04d-41af-b0b3-0a967bd05402
"SLR6.0 FOA: ""RACH_OPT_ENABLE"" PLD is active on Cnum2 on some of the sites after SW upgrade",Distributed Unit,b2ccc318-82bf-4310-a67c-d27cc15f3dca
Feature MRO-020-A pegs R9 and R10 counters,Distributed Unit,57c11dd9-1608-4513-8a29-b4883fb29d15
Inter-DC S1-U Resiliency Testing: Error Cause,Distributed Unit,510b2b84-27ae-492e-a6ca-8a140106ce48
Inter RAT ANR Neighbor creation,Distributed Unit,def4c9ae-70e3-4730-ad64-3f239ecaae78
L-Band SLR7.0: SCell Reconfiguration modifying the P_A value on L1800,Distributed Unit,1c1d1146-c957-481f-904e-f78870eba514
UAMA CA Fairness scheduling problem,Distributed Unit,9eff743a-e4ac-496d-8e8d-2788efac2a26
"In RRH-CONF command, TX_ATTEN has 3 input in SLR7.0.0_P1 (TX_ATTEN : 12,0,0), however it has 2 input in Previous SLR7.0.0_P0 for TX_ATTEN : 12,0.",Distributed Unit,20da30f5-a0de-456c-9dc5-071de8b32982
3UK_LTE_eNB_LUA_NAND firmware update failed,Distributed Unit,cac403b5-dc86-4749-a270-10bd1578d6a3
"After enabling Decor (DCN) feature, Attach not working on target MME",Distributed Unit,722a0072-9085-420c-b5b1-357a590b5cde
Active -DRX VoLTE Activation SR degradation after SLR8.0 Upgrade,Distributed Unit,aaf0384e-5026-4a9d-8c69-f8f8760513c2
NokiaSeGW: X2 Setup is not working between Single Home and Multi Home SCTP eNBs.,Distributed Unit,086fa3a4-ab15-4eeb-b619-16b044c8882f
3UK_LTE_WMS113_IMP DSP/SOC Restart intermittently,Distributed Unit,a60e84a9-0de6-4110-9e3e-390a105c5e3c
3UK_LTE_Intra LTE Handover failure in all sectors of  MLO011,Distributed Unit,53f7a9a9-fd7d-4ac9-9c3b-ab899e0dc565
